auth_false,net_traffic,net_traffic_auth,net_users,auth_store,train,route,routes_route,ip_count,auth_count,service_availability,vpn_ip,id,depart,arrive,train_name,p_count,count,real_route,route_arrival,station_of_departure,station_of_arrival,equipment,cron,availability,route_current,code,type,films_count,films_available,get_carriage,cont_users,actual_carriage,scan_carriage,rdl_api_version,comment_c,service_status_auth,service_status_nginx,service_status_dhcpd,service_status_ipcad,service_status_squid,source_car,auth_version,daemon_version,content_music,content_books,content_audio_book,content_films,content_press,http_codes_200,http_codes_404,http_codes_404_percent,core_version,docker_status,dockers_errors,dockers_errors_status,temp,temp_second
,,,,,es1p-331/es1p-332,721М,721М,,,,,637244,2021-12-28T16:00:00,2021-12-28T22:55:00,,,1,,,МОСКВА-П-СМОЛ,МИНСК-ПАС,LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,es1p-361/es1p-362,718Б,718Б,,,,,637243,2021-12-28T16:00:00,2021-12-28T22:55:00,,,1,,,МИНСК-ПАС,МОСКВА-П-СМОЛ,LASTA,,,,,LASTA,,,,,,,,4,,,,,,set,,,,,,,,,,,,,,,,
,,,,,es1p-026,716М,716М,,,0,,637157,2021-12-28T16:02:00,2021-12-28T20:33:00,,,1,,,СМОЛЕНСК,МОСКВА-П-СМОЛ,LASTA,1,2021-12-28T13:44:20,,,LASTA,40,,0,0,0,0,,1,,,,,,set,,,0,0,0,0,0,0,0,0,,1,,,,
,,,,,es1-032/es1-009,812С,812С,,,,,636995,2021-12-28T16:03:00,2021-12-28T23:44:00,,,1,,,"ИМЕРЕТ КУРОРТ",КАВКАЗСКАЯ,LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,000-00000,609Е,609Е,,,,,636943,2021-12-28T16:06:00,2021-12-29T04:12:00,,,1,,,УСТЬЕ-АХА,ЕКАТЕРИН-ПАС,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,090Г,090Г,,,,,636972,2021-12-28T16:10:00,2021-12-30T08:20:00,,,1,,,Н.НОВГОРОД-МОСК,ВОРКУТА,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,041Ж,041Ж,,,,,637143,2021-12-28T16:14:00,2021-12-28T22:10:00,,,1,,,"ВОЛГОГРАД I","АСТРАХАНЬ I",,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,678С,678С,,,,,636909,2021-12-28T16:15:00,2021-12-29T09:42:00,,,1,,,НОВОРОССИЙСК,ВЛАДИКАВКАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,350А,350А,,,,,636900,2021-12-28T16:15:00,2021-12-29T09:00:00,,,1,,,"ДАЧА ДОЛГОР (ЛАДВОКЗАЛ)",КОСТОМУК-ПАС,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,623Н,623Н,,,,,637218,2021-12-28T16:16:00,2021-12-29T09:20:00,,,1,,,БАРНАУЛ,ТАТАРСКАЯ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,045М,045М,,,,,637232,2021-12-28T16:18:00,2021-12-28T23:26:00,,,1,,,МОСКВА-П-ПАВ,"ТАМБОВ I",,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,001Э,001Э,,,,,636745,2021-12-28T16:18:00,2022-01-04T11:13:00,,,1,,,ВЛАДИВОСТОК,МОСКВА-П-ЯР,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,058Г,058Г,,,,,636823,2021-12-28T16:20:00,2021-12-29T06:52:00,,,1,,,МОСКВА-П-КАЗ,ЙОШКАР-ОЛА,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,739Ж,739Ж,,,,,637173,2021-12-28T16:21:00,2021-12-28T22:46:00,,,1,,,"ВОРОНЕЖ I",МОСКВА-П-КАЗ,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,013Н,013Н,,,,,636828,2021-12-28T16:26:00,2021-12-31T10:00:00,,,1,,,НОВОКУЗНЕЦК,"ДАЧА ДОЛГОР (ЛАДВОКЗАЛ)",,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,624Т,624Т,,,,,636927,2021-12-28T16:30:00,2021-12-29T07:15:00,,,1,,,ПЕТРОПАВЛОВСК,"НУР-СУЛТАН-НУРЛЫ ЖОЛ",,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,030У,030У,,,,,636765,2021-12-28T16:32:00,2021-12-29T10:13:00,,,1,,,БЕЛГОРОД,СПБ-ГЛАВНЫЙ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,113А,113А,,,,,636872,2021-12-28T16:32:00,2021-12-30T20:59:00,,,1,,,СПБ-ГЛАВНЫЙ,АДЛЕР,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,371Ч,371Ч,,,,,636875,2021-12-28T16:35:00,2021-12-29T10:46:00,,,1,,,АРХАНГ-ГОР,КОТЛАС-ЮЖ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,041М,041М,,,,,636979,2021-12-28T16:35:00,2021-12-30T09:27:00,,,1,,,ВОРКУТА,МОСКВА-П-ЯР,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,297Х,297Х,,,,,637088,2021-12-28T16:35:00,2021-12-30T05:32:00,,,1,,,МОСКВА-П-ПАВ,ВЛАДИКАВКАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es1p-031/es1p-029,721Ч,721Ч,,,,,637152,2021-12-28T16:35:00,2021-12-28T22:28:00,,,1,,,МОСКВА-П-КУР,КУРСК,LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,es1-030/es1-034,732Г,732Г,,,,,637137,2021-12-28T16:37:00,2021-12-28T20:43:00,,,1,,,МОСКВА-П-КУР,Н.НОВГОРОД-МОСК,LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,000-00000,016Х,016Х,,,,,636770,2021-12-28T16:38:00,2021-12-30T08:08:00,,,1,,,МОСКВА-П-КАЗ,ЧЕЛЯБИНСК-ГЛ,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,093Й,093Й,,,,,636877,2021-12-28T16:38:00,2021-12-29T04:40:00,,,1,,,"ПЕНЗА I",МОСКВА-П-КАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,025Г,025Г,,,,,636785,2021-12-28T16:40:00,2021-12-29T09:23:00,,,1,,,ИЖЕВСК,МОСКВА-П-КАЗ,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,225Е,225Е,,,,,637269,2021-12-28T16:46:00,2021-12-29T03:50:00,,,1,,,ЕКАТЕРИН-ПАС,ИЖЕВСК,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,125Н,125Н,,,,,637018,2021-12-28T16:47:00,2021-12-30T16:39:00,,,1,,,НОВОСИБ-ГЛАВ,"НОВ УРЕНГОЙ",,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,058В,058В,,,,,637005,2021-12-28T16:50:00,2021-12-29T00:01:00,,,1,,,БЕЛГОРОД,ЕЛЕЦ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,256Ы,256Ы,,,,,637270,2021-12-28T16:50:00,2021-12-31T03:43:00,,,1,,,МОСКВА-П-ЯР,КРАСНОЯРСК,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,850Е,850Е,,,,,637035,2021-12-28T16:51:00,2021-12-28T21:37:00,,,1,,,ЕКАТЕРИН-ПАС,КУРГАН,,,,,,LASTA,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,738Ж,738Ж,,,,,637063,2021-12-28T16:52:00,2021-12-28T23:12:00,,,1,,,МОСКВА-П-КАЗ,"ВОРОНЕЖ I",,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,109В,109В,,,,,636914,2021-12-28T16:52:00,2021-12-30T07:55:00,,,1,,,МОСКВА-П-КИЕВ,АНАПА,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es1-048,806Э,806Э,,,0,,637117,2021-12-28T16:55:00,2021-12-28T23:28:00,,,1,,,НОВОРОССИЙСК,ТАГАНРОГ,LASTA,1,2021-12-28T13:44:45,,,LASTA,40,,0,0,0,0,,1,,,,,,set,,,0,0,0,0,0,0,0,0,,1,,,,
,,,,,000-00000,099Е,099Е,,,,,637268,2021-12-28T17:00:00,2021-12-29T09:25:00,,,1,,,СУРГУТ,ЕКАТЕРИН-ПАС,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,775А,775А,,,,,637100,2021-12-28T17:00:00,2021-12-29T01:03:00,,,1,,,СПБ-ГЛАВНЫЙ,Н.НОВГОРОД-МОСК,,,,,,SAPSAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,083А,083А,,,,,636847,2021-12-28T17:00:00,2021-12-29T09:52:00,,,1,,,СПБ-ВИТЕБСКИЙ,ГОМЕЛЬ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es2gp-006,716Ч,716Ч,,,0,,637151,2021-12-28T17:01:00,2021-12-28T22:52:00,,,1,,,КУРСК,МОСКВА-П-КУР,LASTA,1,2021-12-28T13:43:08,,,LASTA,40,,0,0,0,0,,1,,,,,,set,,,0,0,0,0,0,0,0,0,,1,,,,
,,,,,000-00000,080Ч,080Ч,,,,,636844,2021-12-28T17:03:00,2021-12-28T20:25:00,,,1,,,КАЛИНИНГ-ПАС,СПБ-ГЛАВНЫЙ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,108Я,108Я,,,,,637193,2021-12-28T17:05:00,2021-12-28T23:36:00,,,1,,,МОСКВА-П-ЯР,"ВОЛОГДА I",,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,205Х,205Х,,,,,637321,2021-12-28T17:06:00,2021-12-29T05:50:00,,,1,,,МОСКВА-П-ПАВ,БЕЛГОРОД,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es2gp-009,822Я,822Я,,,0,,637252,2021-12-28T17:07:00,2021-12-28T22:10:00,,,1,,,ВАЛДАЙ,СПБ-ГЛАВНЫЙ,LASTA,1,2021-12-28T13:42:52,,,LASTA,40,,0,0,0,0,,1,,,,,,set,,,0,0,0,0,0,0,0,0,,1,,,,
,,,,,es1p-015/es1p-016,744Ч,744Ч,,,,,637111,2021-12-28T17:07:00,2021-12-28T21:24:00,,,1,,,СМОЛЕНСК,МОСКВА-П-СМОЛ,LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,000-00000,643Й,643Й,,,,,637254,2021-12-28T17:07:00,2021-12-28T19:27:00,,,1,,,"РТИЩЕВО I","БАЛАШОВ I",,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es1-026/es1-043,816С,816С,,,,,637170,2021-12-28T17:08:00,2021-12-28T22:48:00,,,1,,,"РОЗА ХУТОР","КРАСНОДАР I",LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,000-00000,066Й,066Й,,,,,636982,2021-12-28T17:08:00,2021-12-29T09:56:00,,,1,,,МОСКВА-П-КАЗ,ТОЛЬЯТТИ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,777А,777А,,,,,637121,2021-12-28T17:10:00,2021-12-28T21:05:00,,,1,,,СПБ-ГЛАВНЫЙ,МОСКВА-П-ОКТ,,,,,,SAPSAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,028С,028С,,,,,637190,2021-12-28T17:10:00,2021-12-29T21:05:00,,,1,,,СИМФЕРОПОЛЬ,МОСКВА-П-КАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,109С,109С,,,,,636915,2021-12-28T17:10:00,2021-12-30T08:50:00,,,1,,,АНАПА,МОСКВА-П-КИЕВ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es1-002,832Ж,832Ж,,,0,,637316,2021-12-28T17:12:00,2021-12-28T20:34:00,,,1,,,"МИНЕРАЛ ВОДЫ",НАЗРАНЬ,LASTA,1,2021-12-28T09:53:04,,,LASTA,40,,0,0,0,0,,1,,,,,,set,,,0,0,0,0,0,0,0,0,,1,,,,
,,,,,000-00000,015Ж,015Ж,,,,,636795,2021-12-28T17:13:00,2021-12-29T14:00:00,,,1,,,"ВОЛГОГРАД I",МОСКВА-П-ПАВ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,008С,008С,,,,,636756,2021-12-28T17:15:00,2021-12-30T08:00:00,,,1,,,СЕВАСТОПОЛЬ,СПБ-ГЛАВНЫЙ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,643С,643С,,,,,636930,2021-12-28T17:15:00,2021-12-29T06:54:00,,,1,,,КИСЛОВОДСК,АДЛЕР,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,082В,082В,,,,,636846,2021-12-28T17:15:00,2021-12-29T10:35:00,,,1,,,БЕЛГОРОД,СПБ-ГЛАВНЫЙ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,083Б,083Б,,,,,636848,2021-12-28T17:16:00,2021-12-29T09:47:00,,,1,,,ГОМЕЛЬ,СПБ-ВИТЕБСКИЙ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,009Ж,009Ж,,,,,636759,2021-12-28T17:16:00,2021-12-29T07:22:00,,,1,,,"САРАТОВ I-ПАС",МОСКВА-П-ПАВ,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,138Й,138Й,,,,,637164,2021-12-28T17:16:00,2021-12-29T18:25:00,,,1,,,МОСКВА-П-КАЗ,ОРЕНБУРГ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es1-050/es1-053,808С,808С,,,,,637228,2021-12-28T17:19:00,2021-12-29T02:20:00,,,1,,,РОСТОВ-ГЛ,"РОЗА ХУТОР",LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,000-00000,297Й,297Й,,,,,636913,2021-12-28T17:19:00,2021-12-29T11:25:00,,,1,,,ДИМИТРОВГРАД,МОСКВА-П-КАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,668Я,668Я,,,,,636940,2021-12-28T17:20:00,2021-12-28T22:25:00,,,1,,,АРХАНГ-ГОР,КАРПОГОРЫ-ПАС,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,922Ч,922Ч,,,,,637211,2021-12-28T17:20:00,2021-12-28T18:35:00,,,1,,,РУСКЕАЛА,СОРТАВАЛА,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,007А,007А,,,,,636755,2021-12-28T17:20:00,2021-12-30T07:25:00,,,1,,,СПБ-ГЛАВНЫЙ,СЕВАСТОПОЛЬ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,066Э,066Э,,,,,636983,2021-12-28T17:24:00,2021-12-29T10:10:00,,,1,,,ТОЛЬЯТТИ,МОСКВА-П-КАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,776А,776А,,,,,637101,2021-12-28T17:30:00,2021-12-28T21:15:00,,,1,,,МОСКВА-П-ОКТ,СПБ-ГЛАВНЫЙ,,,,,,SAPSAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,481Я,481Я,,,,,636908,2021-12-28T17:35:00,2021-12-30T06:55:00,,,1,,,МОСКВА-П-ПАВ,НОВОРОССИЙСК,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,150А,150А,,,,,637160,2021-12-28T17:35:00,2021-12-30T09:16:00,,,1,,,"ДАЧА ДОЛГОР (ЛАДВОКЗАЛ)",ЧЕЛЯБИНСК-ГЛ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,008Б,008Б,,,,,637044,2021-12-28T17:37:00,2021-12-29T06:54:00,,,1,,,БРЕСТ-ЦЕНТР,МОСКВА-П-СМОЛ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,026Г,026Г,,,,,636784,2021-12-28T17:38:00,2021-12-29T10:39:00,,,1,,,МОСКВА-П-КАЗ,ИЖЕВСК,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,036С,036С,,,,,636799,2021-12-28T17:38:00,2021-12-30T07:43:00,,,1,,,АДЛЕР,СПБ-ГЛАВНЫЙ,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,088А,088А,,,,,636839,2021-12-28T17:40:00,2021-12-29T09:54:00,,,1,,,СМОЛЕНСК,СПБ-ГЛАВНЫЙ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,778А,778А,,,,,637122,2021-12-28T17:40:00,2021-12-28T21:35:00,,,1,,,МОСКВА-П-ОКТ,СПБ-ГЛАВНЫЙ,,,,,,SAPSAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,086Ч,086Ч,,,,,636981,2021-12-28T17:42:00,2021-12-29T06:13:00,,,1,,,КЛИМОВ,МОСКВА-П-КИЕВ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,033С,033С,,,,,636962,2021-12-28T17:43:00,2021-12-30T06:18:00,,,1,,,ВЛАДИКАВКАЗ,МОСКВА-П-ПАВ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,045Я,045Я,,,,,636810,2021-12-28T17:45:00,2021-12-29T08:53:00,,,1,,,ИВАНОВО,СПБ-ГЛАВНЫЙ,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,337Ж,337Ж,,,,,636898,2021-12-28T17:45:00,2021-12-30T08:10:00,,,1,,,СПБ-ГЛАВНЫЙ,САМАРА,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,375Я,375Я,,,,,636880,2021-12-28T17:45:00,2021-12-30T15:43:00,,,1,,,ВОРКУТА,МОСКВА-П-ЯР,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,109Й,109Й,,,,,637120,2021-12-28T17:48:00,2021-12-28T22:25:00,,,1,,,САМАРА,"ПЕНЗА I",,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,050М,050М,,,,,637145,2021-12-28T17:50:00,2021-12-29T08:30:00,,,1,,,МОСКВА-П-КАЗ,САМАРА,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,687Э,687Э,,,,,637188,2021-12-28T17:53:00,2021-12-28T22:44:00,,,1,,,ТЫНДА,СКОВОРОДИНО,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,093Н,093Н,,,,,637052,2021-12-28T17:55:00,2021-12-30T14:35:00,,,1,,,БАРНАУЛ,"НИЖНЕВАРТ I",,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es1p-241/es1p-242,733Г,733Г,,,,,637139,2021-12-28T17:55:00,2021-12-28T22:03:00,,,1,,,Н.НОВГОРОД-МОСК,ЧЕРКИЗОВО,LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,000-00000,542С,542С,,,,,637168,2021-12-28T18:00:00,2021-12-30T10:00:00,,,1,,,АДЛЕР,МОСКВА-П-КАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es1p-002,806Ч,806Ч,,,0,,637073,2021-12-28T18:00:00,2021-12-28T22:59:00,,,1,,,"ДАЧА ДОЛГОР (ЛАДВОКЗАЛ)",ПЕТРОЗАВОДСК,LASTA,1,2021-12-28T13:44:27,,,LASTA,40,,0,0,0,0,,1,,,,,,set,,,0,0,0,0,0,0,0,0,,1,,,,
,,,,,es1p-011,805Ч,805Ч,,,,,637072,2021-12-28T18:00:00,2021-12-28T22:59:00,,,1,,,ПЕТРОЗАВОДСК,"ДАЧА ДОЛГОР (ЛАДВОКЗАЛ)",LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,000-00000,109А,109А,,,,,636853,2021-12-28T18:02:00,2021-12-30T06:22:00,,,1,,,СПБ-ГЛАВНЫЙ,"АСТРАХАНЬ I",,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,117Н,117Н,,,,,636863,2021-12-28T18:05:00,2021-12-31T05:20:00,,,1,,,НОВОКУЗНЕЦК,МОСКВА-П-КАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,053Ж,053Ж,,,,,636820,2021-12-28T18:05:00,2021-12-29T06:53:00,,,1,,,ЧЕБОКСАРЫ,МОСКВА-П-КАЗ,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,071И,071И,,,,,636955,2021-12-28T18:05:00,2021-12-30T04:10:00,,,1,,,ИРКУТСК-ПАС,СЕВЕРОБАЙКАЛ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es2gp-016,822Ч,822Ч,,,0,,637263,2021-12-28T18:07:00,2021-12-28T22:43:00,,,1,,,СОРТАВАЛА-Ц,СПБ-ФИНЛ,LASTA,1,2021-12-28T13:44:39,,,LASTA,40,,0,0,0,0,,1,,,,,,set,,,0,0,0,0,0,0,0,0,,1,,,,
,,,,,000-00000,059А,059А,,,,,636826,2021-12-28T18:07:00,2021-12-29T07:40:00,,,1,,,СПБ-ГЛАВНЫЙ,Н.НОВГОРОД-МОСК,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,022Й,022Й,,,,,636778,2021-12-28T18:08:00,2021-12-29T07:34:00,,,1,,,МОСКВА-П-КАЗ,УЛЬЯНОВСК-ЦЕНТР,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,717Я,717Я,,,,,637295,2021-12-28T18:08:00,2021-12-28T22:15:00,,,1,,,"КОСТРОМА НОВ",МОСКВА-П-ЯР,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,023Г,023Г,,,,,637126,2021-12-28T18:11:00,2021-12-29T06:30:00,,,1,,,КАЗАНЬ,МОСКВА-П-КАЗ,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,989И,989И,,,,,637115,2021-12-28T18:15:00,2022-01-06T02:12:00,,,1,,,ВЛАДИВОСТОК,МОСКВА-П-КАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,051Б,051Б,,,,,636815,2021-12-28T18:18:00,2021-12-29T11:56:00,,,1,,,СПБ-ВИТЕБСКИЙ,БРЕСТ-ЦЕНТР,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,689У,689У,,,,,637169,2021-12-28T18:19:00,2021-12-28T23:50:00,,,1,,,ЧЕЛЯБИНСК-ГЛ,ЕКАТЕРИН-ПАС,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,005Г,005Г,,,,,636751,2021-12-28T18:20:00,2021-12-29T19:13:00,,,1,,,МОСКВА-П-ПАВ,"АСТРАХАНЬ I",,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,028Б,028Б,,,,,636787,2021-12-28T18:23:00,2021-12-29T09:31:00,,,1,,,БРЕСТ-ЦЕНТР,МОСКВА-П-СМОЛ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,616Я,616Я,,,,,637236,2021-12-28T18:25:00,2021-12-28T19:22:00,,,1,,,ИСАКОГОРКА,СЕВЕРОДВИНСК,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,055Ь,055Ь,,,,,636822,2021-12-28T18:30:00,2021-12-29T06:30:00,,,1,,,ГОМЕЛЬ,МОСКВА-П-СМОЛ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,014С,014С,,,,,636906,2021-12-28T18:30:00,2021-12-29T20:16:00,,,1,,,АДЛЕР,"САРАТОВ I-ПАС",,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,000-00000,251А,251А,,,,,637030,2021-12-28T18:30:00,2021-12-30T18:15:00,,,1,,,СПБ-ГЛАВНЫЙ,ВЛАДИКАВКАЗ,,,,,,BRANDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,es1-031/es1-029,733М,733М,,,,,637138,2021-12-28T18:30:00,2021-12-28T22:26:00,,,1,,,ЧЕРКИЗОВО,Н.НОВГОРОД-МОСК,LASTA,,,,,LASTA,,,,,,,,1,,,,,,set,,,,,,,,,,,,,,,,
,,,,,000-00000,125Е,125Е,,,,,637017,2021-12-28T18:39:00,2021-12-30T16:32:00,,,1,,,"НОВ УРЕНГОЙ",НОВОСИБ-ГЛАВ,,,,,,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
